id,actual,predicted
0,0,149
1,0,149
2,0,142
3,0,135
4,0,135
5,0,135
6,0,184
7,0,184
8,0,191
9,0,191
10,0,191
11,0,199
12,0,123
13,0,104
14,0,93
15,0,76
16,0,65
17,0,55
18,0,175
19,0,182
20,0,182
21,0,182
22,0,190
23,0,197
24,0,197
25,0,197
26,0,205
27,0,212
28,0,212
29,0,220
30,0,147
31,0,140
32,0,128
33,0,121
34,0,115
35,0,103
36,0,86
37,0,81
38,0,81
39,0,76
40,0,77
41,0,77
42,0,98
43,0,104
44,0,110
45,0,116
46,0,129
47,0,135
48,0,122
49,0,122
50,0,129
51,0,137
52,0,137
53,0,143
54,0,157
55,0,164
56,0,178
57,0,185
58,0,192
59,0,207
60,0,185
61,0,178
62,0,178
63,0,171
64,0,164
65,0,164
66,6,143
67,18,142
68,35,164
69,66,179
70,108,187
71,148,192
72,207,208
73,270,241
74,350,274
75,436,291
76,543,327
77,663,363
78,772,401
79,878,458
80,946,518
81,974,580
82,1036,603
83,1145,671
84,1237,742
85,1339,846
86,1509,963
87,1880,1064
88,2193,1199
89,2098,1336
90,1757,1473
91,1691,1705
92,1660,1945
93,1638,2192
94,1571,2441
95,1464,2694
96,1425,2953
97,1543,3307
98,1758,3669
99,2020,4017
100,2282,4379
101,2914,4772
102,10122,5149
103,11115,5726
104,10422,6331
105,10734,6916
106,8997,7563
107,9529,8229
108,7762,8380
109,11820,8360
110,13435,8366
111,11764,8351
112,10841,8301
113,10404,8302
114,13842,8306
115,13003,8326
116,9510,8356
117,8009,8376
118,6528,8395
119,6369,8425
120,5818,6571
121,4462,6223
122,4270,5900
123,4577,5558
124,4886,5221
125,5199,4890
126,5334,2337
127,5500,2859
128,5886,3467
129,6601,4141
130,7550,4861
131,7952,5638
132,8573,6436
133,8654,5614
134,10086,4829
135,9376,4100
136,9498,3420
137,11636,2809
138,8818,4238
139,9202,4485
140,10291,4744
141,13716,5005
142,10726,5235
143,10170,5488
144,17348,10792
145,17018,11298
146,15227,11815
147,16293,12325
148,18269,12863
149,19955,13398
150,20095,15162
151,20197,15073
152,20109,14986
153,19323,14899
154,19131,14809
155,18899,14719
156,18743,13986
157,18423,13785
158,18349,13586
159,18263,13378
160,18001,13202
161,18207,13004
162,14555,12808
163,14780,12739
164,18825,12647
165,13950,12575
166,16358,12516
167,3890,12425
168,5643,12356
169,15642,12248
170,15184,12114
171,19146,11993
172,11365,11885
173,18255,11751
174,17112,11641
175,8435,11203
176,14374,10748
177,4880,10296
178,3894,9870
179,3416,9438
180,2830,12158
181,2231,11137
182,1601,10124
183,1109,9076
184,683,8129
185,526,7198
186,366,6309
187,176,5797
188,140,5291
189,132,4791
190,145,4289
191,182,3807
192,234,3333
193,350,3135
194,561,2942
195,863,2757
196,1137,2567
197,1636,2380
198,2805,2192
199,4161,2192
200,6048,2208
201,10302,2223
202,6925,2221
203,3711,2231
204,8410,2237
205,9456,2214
206,8513,2175
207,8579,2155
208,5026,2133
209,2975,2090
210,2511,2071
211,2087,2048
212,5839,2005
213,6792,1986
214,6937,1974
215,6995,1931
216,3747,1908
217,5750,1885
218,2408,1858
219,1983,1841
220,1791,1815
221,1683,1792
222,1580,1766
223,1261,1713
224,962,1661
225,1612,1612
226,1296,1561
227,1246,1511
228,1296,1461
229,1091,1355
230,1096,1239
231,926,1134
232,947,1034
233,863,919
234,682,816
235,513,700
236,362,596
237,222,503
238,123,381
239,73,270
240,37,169
241,20,138
242,7,106
243,1,63
244,0,30
245,0,0
246,0,-31
247,0,-31
248,0,-31
249,0,-31
250,0,-30
251,0,-30
252,0,-30
253,0,-30
254,0,-30
255,0,-30
256,0,-30
257,0,-30
258,0,-30
259,0,-30
260,0,-30
261,0,-32
262,0,-32
263,0,-32
264,0,-32
265,0,-32
266,0,-32
267,0,-31
268,0,-31
269,0,-31
270,0,-15
271,0,-13
272,0,-11
273,0,-8
274,0,-8
275,0,-6
276,0,-3
277,0,-6
278,0,-6
279,0,-8
280,0,-9
281,0,-9
282,0,-1
283,0,-1
284,0,-1
285,0,-1
286,0,-4
287,0,-4
