2020-08-05 09:10:00,11678.451,11678.451,0.000,
2020-08-05 09:15:00,12017.406,12017.406,0.000,
2020-08-05 09:20:00,12368.950,12368.950,0.000,
2020-08-05 09:25:00,12628.272,12628.272,0.000,
2020-08-05 09:30:00,13010.047,13010.047,0.000,
2020-08-05 09:35:00,13305.256,13305.256,0.000,
2020-08-05 09:40:00,13595.804,13595.804,0.000,
2020-08-05 09:45:00,13906.954,13906.954,0.000,
2020-08-05 09:50:00,14206.131,14206.131,0.000,
2020-08-05 09:55:00,14436.056,14436.056,0.000,
2020-08-05 10:00:00,14678.275,14678.275,0.000,
2020-08-05 10:05:00,14992.490,14992.490,0.000,
2020-08-05 10:10:00,15238.010,15238.010,0.000,
2020-08-05 10:15:00,15327.083,15327.083,0.000,
2020-08-05 10:20:00,15652.202,15652.202,0.000,
2020-08-05 10:25:00,15857.596,15857.596,0.000,
2020-08-05 10:30:00,16141.727,16141.727,0.000,
2020-08-05 10:35:00,16379.944,16379.944,0.000,
2020-08-05 10:40:00,16612.886,16612.886,0.000,
2020-08-05 10:45:00,16806.644,16806.644,0.000,
2020-08-05 10:50:00,17002.538,17002.538,0.000,
2020-08-05 10:55:00,17051.762,17051.762,0.000,
2020-08-05 11:00:00,17227.139,17227.139,0.000,
2020-08-05 11:05:00,17570.981,17570.981,0.000,
2020-08-05 11:10:00,17528.195,17528.195,0.000,
2020-08-05 11:15:00,17998.469,17998.469,0.000,
2020-08-05 11:20:00,18260.203,18260.203,0.000,
2020-08-05 11:25:00,18338.194,18338.194,0.000,
2020-08-05 11:30:00,18476.082,18476.082,0.000,
2020-08-05 11:35:00,18333.471,18333.471,0.000,
2020-08-05 11:40:00,18483.301,18483.301,0.000,
2020-08-05 11:45:00,18679.157,18679.157,0.000,
2020-08-05 11:50:00,18738.132,18738.132,0.000,
2020-08-05 11:55:00,18813.428,18813.428,0.000,
2020-08-05 12:00:00,18922.578,18922.578,0.000,
2020-08-05 12:05:00,18880.865,18880.865,0.000,
2020-08-05 12:10:00,18978.385,18978.385,0.000,
2020-08-05 12:15:00,19049.127,19049.127,0.000,
2020-08-05 12:20:00,19081.208,19081.208,0.000,
2020-08-05 12:25:00,19105.926,19105.926,0.000,
2020-08-05 12:30:00,19142.240,19142.240,0.000,
2020-08-05 12:35:00,19162.566,19162.566,0.000,
2020-08-05 12:40:00,19204.678,19204.678,0.000,
2020-08-05 12:45:00,19199.204,19199.204,0.000,
2020-08-05 12:50:00,19276.070,19276.070,0.000,
2020-08-05 12:55:00,19245.698,19245.698,0.000,
2020-08-05 13:00:00,19198.323,19198.323,0.000,
2020-08-05 13:05:00,19164.973,19164.973,0.000,
2020-08-05 13:10:00,19134.010,19134.010,0.000,
2020-08-05 13:15:00,19117.167,19117.167,0.000,
2020-08-05 13:20:00,19048.002,19048.002,0.000,
2020-08-05 13:25:00,19022.425,19022.425,0.000,
2020-08-05 13:30:00,18984.952,18984.952,0.000,
2020-08-05 13:35:00,18910.994,18910.994,0.000,
2020-08-05 13:40:00,18840.591,18840.591,0.000,
2020-08-05 13:45:00,18697.110,18697.110,0.000,
2020-08-05 13:50:00,18571.177,18571.177,0.000,
2020-08-05 13:55:00,18497.758,18497.758,0.000,
2020-08-05 14:00:00,18358.534,18358.534,0.000,
2020-08-05 14:05:00,18199.706,18199.706,0.000,
2020-08-05 14:10:00,18080.032,18080.032,0.000,
2020-08-05 14:15:00,17987.385,17987.385,0.000,
2020-08-05 14:20:00,17923.224,17923.224,0.000,
2020-08-05 14:25:00,17731.355,17731.355,0.000,
2020-08-05 14:30:00,17602.159,17602.159,0.000,
2020-08-05 14:35:00,17436.027,17436.027,0.000,
2020-08-05 14:40:00,17188.966,17188.966,0.000,
2020-08-05 14:45:00,17049.229,17049.229,0.000,
2020-08-05 14:50:00,16834.116,16834.116,0.000,
2020-08-05 14:55:00,16645.138,16645.138,0.000,
2020-08-05 15:00:00,16474.645,16474.645,0.000,
2020-08-05 15:05:00,16251.615,16251.615,0.000,
2020-08-05 15:10:00,15962.320,15962.320,0.000,
2020-08-05 15:15:00,15754.773,15754.773,0.000,
2020-08-05 15:20:00,15513.721,15513.721,0.000,
2020-08-05 15:25:00,15240.020,15240.020,0.000,
2020-08-05 15:30:00,14983.997,14983.997,0.000,
2020-08-05 15:35:00,14704.463,14704.463,0.000,
2020-08-05 15:40:00,14405.641,14405.641,0.000,
2020-08-05 15:45:00,14157.562,14157.562,0.000,
2020-08-05 15:50:00,13874.149,13874.149,0.000,
2020-08-05 15:55:00,13546.717,13546.717,0.000,
2020-08-05 16:00:00,13273.420,13273.420,0.000,
